item_id,title,owner,type,url,matched_terms,licenseInfo
7bc9b397d8bf4d56ace1506621ad7802,Nova Basemap Labels (WGS84 without graphics),dasbury_storymaps,Vector Tile Service,https://www.arcgis.com/home/item.html?id=7bc9b397d8bf4d56ace1506621ad7802,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<p><img style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); display:inline; font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; height:auto; letter-spacing:normal; max-width:100%; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;' src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' width='113' height='43' /><span style='background-color:rgb(255,255,255); color:rgb(74,74,74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'><span style='display:inline !important; float:none; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'> This work is licensed under the Esri Master License Agreement.</span></span><br />&nbsp;</p><div style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; line-height:1.5; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'><a style='border:0px solid currentcolor; box-sizing:border-box; color:rgb(0, 97, 155); font-family:inherit; line-height:1.5; text-decoration:none;' target='_blank' href='https://goto.arcgis.com/termsofuse/viewsummary' rel='nofollow ugc noopener noreferrer'><strong>View Summary</strong></a>&nbsp;|&nbsp;<a style='border:0px solid currentcolor; box-sizing:border-box; color:rgb(0, 97, 155); font-family:inherit; line-height:1.5; text-decoration:none;' target='_blank' href='https://goto.arcgis.com/termsofuse/viewtermsofuse' rel='nofollow ugc noopener noreferrer'><strong>View Terms of Use</strong></a></div><div style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; line-height:1.5; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'>&nbsp;</div><div style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; line-height:1.5; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'>Alignment of boundaries is a presentation of the feature provided by our data vendors and does not imply endorsement by Esri or any governing authority.<br />&nbsp;</div><div style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; line-height:1.5; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'>&nbsp;</div><div style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; line-height:1.5; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'>For details on data sources contributed by the GIS community, view the map of&nbsp;<a style='border:0px solid currentcolor; box-sizing:border-box; color:rgb(0, 97, 155); font-family:inherit; line-height:1.5; text-decoration:none;' target='_blank' href='https://goto.arcgis.com/vectorbasemaps/community' rel='nofollow ugc noopener noreferrer'>Community Maps Basemap Contributors</a>.<br />&nbsp;</div><div style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; line-height:1.5; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'>&nbsp;</div><div style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; line-height:1.5; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'><span style='font-family:inherit;'><span style='border:0px solid currentcolor; box-sizing:border-box; line-height:1.38462;'>Fonts available for use in the style resource directory are under the&nbsp;</span></span><a style='border:0px solid currentcolor; box-sizing:border-box; color:rgb(0, 97, 155); font-family:inherit; line-height:26.35px; text-decoration:none;' target='_blank' href='https://scripts.sil.org/cms/scripts/page.php?site_id=nrsi&amp;id=OFL_web' rel='nofollow ugc noopener noreferrer'>OFL, Open Font License.</a></div>"
819e67c6c0f24ff496ce1ed378986928,"Challenger Deep Transit Swath Bathymetry Sample, 75 m",dwright_storymaps,Image Service,https://www.arcgis.com/home/item.html?id=819e67c6c0f24ff496ce1ed378986928,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<p style='margin-left:.75in;'><span style='font-size:14.0pt;'>Not
to be used for navigation. This grid may be used free of charge. It has also
been contributed to the GEBCO grid and Seabed 2030, and as such, the user accepts the <a href='https://www.gebco.net/data_and_products/gridded_bathymetry_data/gebco_2019/grid_terms_of_use.html' rel='nofollow ugc'>conditions
of use and disclaimer information</a>. </span></p><p style='margin-left:.75in;'><img alt='Esri Logo' src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' /><span style='font-size:14.0pt;'><br /></span></p>

<p style='margin-left:.75in;'><span style='font-size:14.0pt;'><a href='https://goto.arcgis.com/termsofuse/viewsummary' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View
Summary</b></a> | <a href='https://goto.arcgis.com/termsofuse/viewtermsofuse' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View
Terms of Use</b></a></span></p>

<p style='margin-left:.75in;'><span style='font-size:14.0pt;'>Important
Note: This item requires an ArcGIS Online organizational subscription or
an ArcGIS Developer account and does not consume credits. </span></p>"
2e09fd6be17c46fdb5ffabfe90d2dd80,"Challenger Deep Bathymetry 100-m Grid, Guam to Dive Site",dwright_storymaps,Image Service,https://www.arcgis.com/home/item.html?id=2e09fd6be17c46fdb5ffabfe90d2dd80,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<p style='margin-left:.75in;'><span style='font-size:14.0pt;'>Not
to be used for navigation. This grid may be used free of charge. It has also
been contributed to the GEBCO grid and Seabed 2030, and as such, the user accepts the <a href='https://www.gebco.net/data_and_products/gridded_bathymetry_data/gebco_2019/grid_terms_of_use.html' rel='nofollow ugc'>conditions
of use and disclaimer information</a>. </span></p><p style='margin-left:.75in;'><img alt='Esri Logo' src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' /><span style='font-size:14.0pt;'><br /></span></p>

<p style='margin-left:.75in;'><span style='font-size:14.0pt;'><a href='https://goto.arcgis.com/termsofuse/viewsummary' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View
Summary</b></a> | <a href='https://goto.arcgis.com/termsofuse/viewtermsofuse' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View
Terms of Use</b></a></span></p>

<p style='margin-left:.75in;'><span style='font-size:14.0pt;'>Important
Note: This item requires an ArcGIS Online organizational subscription or
an ArcGIS Developer account and does not consume credits. </span></p>"
4b8a5ef091ac4c3c8b40d718ae54ed30,"Combined Mariana Trench and Challenger Deep Bathymetry, 150-m Grid",dwright_storymaps,Image Service,https://www.arcgis.com/home/item.html?id=4b8a5ef091ac4c3c8b40d718ae54ed30,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<p style='margin-left:.75in;'><span style='font-size:14.0pt;'>Not
to be used for navigation. This grid may be used free of charge. It has also
been contributed to the GEBCO grid and Seabed 2030, and as such, the user accepts the <a href='https://www.gebco.net/data_and_products/gridded_bathymetry_data/gebco_2019/grid_terms_of_use.html' rel='nofollow ugc'>conditions
of use and disclaimer information</a>. </span></p><p style='margin-left:.75in;'><img alt='Esri Logo' src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' /><span style='font-size:14.0pt;'><br /></span></p>

<p style='margin-left:.75in;'><span style='font-size:14.0pt;'><a href='https://goto.arcgis.com/termsofuse/viewsummary' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View
Summary</b></a> | <a href='https://goto.arcgis.com/termsofuse/viewtermsofuse' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View
Terms of Use</b></a></span></p>

<p style='margin-left:.75in;'><span style='font-size:14.0pt;'>Important
Note: This item requires an ArcGIS Online organizational subscription or
an ArcGIS Developer account and does not consume credits. </span></p>"
a137ead941f14760ac60630576430124,Population Density Urban Observe,FedGISContent,Web Map,https://www.arcgis.com/home/item.html?id=a137ead941f14760ac60630576430124,esrilogo,"<span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); overflow: auto;'><span style='overflow: auto;'><img src='http://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='border: 0px none;' />This work is licensed under the Web Services and API Terms of Use.   <br />                               <a href='http://links.esri.com/e800-summary' style='color: rgb(33, 117, 155);' target='_blank'><b>View Summary</b></a>  |  <a href='http://links.esri.com/agol_tou' style='color: rgb(33, 117, 155);' target='_blank'><b>View Terms of Use</b></a> <br /><br /></span></span><span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); overflow: auto;'></span>"
872931f799a049f1bbe5fcf2b8a0c0e8,US Demographics and Life Styles,FedGISContent,Web Map,https://www.arcgis.com/home/item.html?id=872931f799a049f1bbe5fcf2b8a0c0e8,esrilogo," <span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); overflow: auto;'><span style='overflow: auto;'><img alt='Esri logo' src='http://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='border: 0px none;' />This work is licensed under the Web Services and API Terms of Use.   <br />                               <a href='http://links.esri.com/tou_summary' style='color: rgb(33, 117, 155);' target='_blank'><b>View Summary</b></a>  |  <a href='http://links.esri.com/agol_tou' style='color: rgb(33, 117, 155);' target='_blank'><b>View Terms of Use</b></a></span></span><br /><br /><span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); overflow: auto;'><span style='overflow: auto;'>This map service is available for users with an ArcGIS Online organizational subscription.  To access this map service, you'll need to sign in with an account that is a member of an organizational subscription.</span></span>"
c92f11583b8d4faf9b9923ef1cf4f433,US Demographics and Life Styles -View1,FedGISContent,Web Map,https://www.arcgis.com/home/item.html?id=c92f11583b8d4faf9b9923ef1cf4f433,esrilogo," <span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); overflow: auto;'><span style='overflow: auto;'><img alt='Esri logo' src='http://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='border: 0px none;' />This work is licensed under the Web Services and API Terms of Use.   <br />                               <a href='http://links.esri.com/tou_summary' style='color: rgb(33, 117, 155);' target='_blank'><b>View Summary</b></a>  |  <a href='http://links.esri.com/agol_tou' style='color: rgb(33, 117, 155);' target='_blank'><b>View Terms of Use</b></a></span></span><br /><br /><span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); overflow: auto;'><span style='overflow: auto;'>This map service is available for users with an ArcGIS Online organizational subscription.  To access this map service, you'll need to sign in with an account that is a member of an organizational subscription.</span></span>"
46bb7e68a46c488ba4fed5270c2b5446,Ecosystems,FedGISContent,Web Map,https://www.arcgis.com/home/item.html?id=46bb7e68a46c488ba4fed5270c2b5446,esrilogo," <span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); overflow: auto;'><span style='overflow: auto;'><img alt='Esri logo' src='http://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='border: 0px none;' />This work is licensed under the Web Services and API Terms of Use.   <br />                               <a href='http://links.esri.com/tou_summary' style='color: rgb(33, 117, 155);' target='_blank'><b>View Summary</b></a>  |  <a href='http://links.esri.com/agol_tou' style='color: rgb(33, 117, 155);' target='_blank'><b>View Terms of Use</b></a></span></span><br /><br /><span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); overflow: auto;'><span style='overflow: auto;'>This map service is available for users with an ArcGIS Online organizational subscription.  To access this map service, you'll need to sign in with an account that is a member of an organizational subscription.</span></span>"
2ad0e56ecec344559e140497433b2ba8,US Demographics and Life Styles - Pop Growth,FedGISContent,Web Map,https://www.arcgis.com/home/item.html?id=2ad0e56ecec344559e140497433b2ba8,esrilogo," <span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); overflow: auto;'><span style='overflow: auto;'><img alt='Esri logo' src='http://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='border: 0px none;' />This work is licensed under the Web Services and API Terms of Use.   <br />                               <a href='http://links.esri.com/tou_summary' style='color: rgb(33, 117, 155);' target='_blank'><b>View Summary</b></a>  |  <a href='http://links.esri.com/agol_tou' style='color: rgb(33, 117, 155);' target='_blank'><b>View Terms of Use</b></a></span></span><br /><br /><span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); overflow: auto;'><span style='overflow: auto;'>This map service is available for users with an ArcGIS Online organizational subscription.  To access this map service, you'll need to sign in with an account that is a member of an organizational subscription.</span></span>"
d587ef0692384268bdfaa4d8f29e8131,US Demographics and Life Styles - Median HH Income,FedGISContent,Web Map,https://www.arcgis.com/home/item.html?id=d587ef0692384268bdfaa4d8f29e8131,esrilogo," <span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); overflow: auto;'><span style='overflow: auto;'><img alt='Esri logo' src='http://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='border: 0px none;' />This work is licensed under the Web Services and API Terms of Use.   <br />                               <a href='http://links.esri.com/tou_summary' style='color: rgb(33, 117, 155);' target='_blank'><b>View Summary</b></a>  |  <a href='http://links.esri.com/agol_tou' style='color: rgb(33, 117, 155);' target='_blank'><b>View Terms of Use</b></a></span></span><br /><br /><span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); overflow: auto;'><span style='overflow: auto;'>This map service is available for users with an ArcGIS Online organizational subscription.  To access this map service, you'll need to sign in with an account that is a member of an organizational subscription.</span></span>"
e017f28aad8c4a78911595f5434bf40b,Available Water,FedGISContent,Web Map,https://www.arcgis.com/home/item.html?id=e017f28aad8c4a78911595f5434bf40b,esrilogo,"<span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);'> </span><img src='http://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='border: 0px currentcolor; font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);' /><span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);'>This work is licensed under the Esri Master License Agreement. </span><br /><div style='margin: 0px; padding: 0px; font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);'><a href='http://downloads2.esri.com/ArcGISOnline/docs/tou_summary.pdf' style='color: rgb(33, 117, 155); line-height: 1.3846153846153846; outline: none !important;' target='_blank'><b>View Summary</b></a> | <a href='http://links.esri.com/agol_tou' style='color: rgb(33, 117, 155); outline: none !important;' target='_blank'><b>View Terms of Use</b></a><span style='overflow: auto;'> </span></div><div style='margin: 0px; padding: 0px; font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);'><br /></div><div style='margin: 0px; padding: 0px; font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);'>This layer is available to all ArcGIS Online users with organization accounts. If you don't have an organizational account, you can sign up for a <a href='https://www.arcgis.com/about/trial.html' style='color: rgb(33, 117, 155); outline: none !important;' target='_blank'>30 day trial of ArcGIS Online</a>.</div><div style='margin: 0px; padding: 0px; font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);'><br /></div><div style='margin: 0px; padding: 0px; font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);'><b><font color='#b22222'>This layer is in Beta:</font></b> Participating in the Landscape Analysis beta allows you to learn about this new layer, test your workflows using this content and prepare for upcoming upgrades.  Additionally, the feedback you provide through your participation and use inform Esri's software development teams of required and suggested changes that strongly influence the final, released layer.  Your feedback is important to us! Please let us know about your experience at the <a href='http://forums.arcgis.com/forums/232-Landscape-Maps-and-Data' style='color: rgb(33, 117, 155); outline: none !important;' target='_blank'>ArcGIS Online forum</a>   </div><div style='margin: 0px; padding: 0px; font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);'><br /></div><div style='margin: 0px; padding: 0px; font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);'>During the beta period, there is no cost for using this layer.  There will be announcements in advance of any transition from free use to credit-based use, if applicable.  This layer may change extensively for the final release.</div>"
6dea85d10b41417aa13a52986bb359c8,Local Impact & Owner Occupied Housing,FedGISContent,Web Map,https://www.arcgis.com/home/item.html?id=6dea85d10b41417aa13a52986bb359c8,esrilogo,"<span style='overflow: auto;'><img src='http://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' /> </span><div><span style='overflow: auto;'>This work is licensed under the Web Services and API Terms of Use.   <br /><a href='http://links.esri.com/e800-summary' target='_blank'><b>View Summary</b></a>  |  <a href='http://links.esri.com/agol_tou' target='_blank'><b>View Terms of Use</b></a> </span><div><span style='color: rgb(68, 68, 68); font-family: &quot;verdana&quot;,&quot;sans-serif&quot;; font-size: 9pt;'></span></div><div><span style='color: rgb(68, 68, 68); font-family: &quot;verdana&quot;,&quot;sans-serif&quot;; font-size: 9pt;'>This map is provided for demonstrational and informational purposes and is not monitored 24/7 for accuracy and currency.</span></div><div><span style='color: rgb(68, 68, 68); font-family: &quot;verdana&quot;,&quot;sans-serif&quot;; font-size: 9pt;'></span></div><div><span style='color: rgb(68, 68, 68); font-family: &quot;verdana&quot;,&quot;sans-serif&quot;; font-size: 9pt;'><p><b>SURGE IMPACT ASSESSMENTS ARE BASED ON WORST CASE SCENARIOS USING MAXIMUM OF MAXIMUM (MOM) HURRICANE STORM SURGE PER SAFFIR-SIMPSON HURRICANE CATEGORY, WHICH MAY RESULT IN CONSERVATIVE ESTIMATES OF IMPACTS. Please note that no single hurricane will produce the regional flooding depicted in the MOMs or the loss estimations, risk and vulnerability assessments and potential impacts. Instead, the product is intended to estimate the worst case high water values for particular locations for hurricane evacuation planning. <span style='mso-spacerun: yes;'> </span>Official forecasts and products are provided by the NOAA National Hurricane Center for specific storms based on official watches or warnings, loss estimation and potential impact assessments may be refined and updated as necessary.</b></p><p><b>Loss estimates or totals only reflect data for affected census tracts/blocks included in the study regions.<span style='mso-spacerun: yes;'>  </span>The estimates of social and economic impacts contained in these reports were produced using Hazus loss estimation methodology software which is based on current scientific and engineering knowledge. There are uncertainties inherent in any loss estimation, hurricane modeling (including storm surge modeling), ground elevation data, and methodologies and techniques. Therefore, there may be significant differences between the modeled results and the actual social and economic losses following a specific storm event. These results can be improved by using enhanced inventory, geotechnical, or observed meteorological data. </b></p><b><span style='line-height: 115%; font-family: &quot;calibri&quot;,&quot;sans-serif&quot;; font-size: 11pt; mso-fareast-font-family: calibri; mso-bidi-font-family: &quot;times new roman&quot;; mso-ascii-theme-font: minor-latin; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-theme-font: minor-bidi; mso-ansi-language: en-us; mso-fareast-language: en-us; mso-bidi-language: ar-sa;'>User assumes all risk related to the use of this data.<span style='mso-spacerun: yes;'>  </span>FEMA provides this data &quot;as is&quot; and disclaims any and all warranties, whether express or implied, including (without limitation) any implied warranties of merchantability or fitness for a particular purpose, and there are no express or implied guarantees of accuracy of the data.<span style='mso-spacerun: yes;'>  </span>In no event will FEMA or any other Federal Agency be liable to you or to any third party for any direct, indirect, incidental, consequential, special, or exemplary damages or lost profit resulting from any use or misuse of this data.</span></b><span style='display: none;'></span></span></div></div>"
527205d9c3404ccda31357c7b7cba581,New York Population Density,FedGISContent,Web Map,https://www.arcgis.com/home/item.html?id=527205d9c3404ccda31357c7b7cba581,esrilogo,"<span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); overflow: auto;'><span style='overflow: auto;'><img src='http://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='border: 0px none;' />This work is licensed under the Web Services and API Terms of Use.   <br />                               <a href='http://links.esri.com/e800-summary' style='color: rgb(33, 117, 155);' target='_blank'><b>View Summary</b></a>  |  <a href='http://links.esri.com/agol_tou' style='color: rgb(33, 117, 155);' target='_blank'><b>View Terms of Use</b></a> <br /><br /></span></span><span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); overflow: auto;'></span>"
